    # BBN prediction of the primordial abundances (He-4 and Deuterium) as a function of
    # 1)the baryon density $\Omega_b h^2$ and
    # 2)the number of extra relativistic degrees of freedom $\Delta N$
    #
    # $\Delta N=0$ is the number of extra relativistic species (which mimic decoupled neutrinos).
    # If $\Delta N=0$, then $N_{eff} = 3.0440$ because of QED effects and Incomplete Neutrino decoupling (arXiv:2008.01074).
    #
    # Computation performed with PRIMAT (Python port by Cyril Pitrou 2018-2026)
    # Details on arXiv:1801.08023 and update arXiv:2011.11320
    # Last update 2026 (notably including the LUNA rate for the d(p,g)He3 reaction)
    #
    # Neutron Decay rate $\tau_n$ is 878.4s (+-0.5s), following Particle Data Group 2026
    # CMB temperature is 2.7255 K (without taking into account a possible uncertainty)
    #
    # He4 is given either as $Y^BBN_P = 4 Y_{He4}$ where $Y_{He4}$ is the ratio of He-4 number density to baryons number density.
    # He4 is also provided as $Y_P = Y_{He4} * m_{He4} /[Y_{He4} m_{He4} + (1 - 4*Y_{He4}) m_H1]$
    # where $m_{He4}=4.0026032541$ and $m_H1=1.00782503223$ are atomic masses.
    #
    # Deuterium is given as the ratio of its number density to the H1 number density and noted $D/H$.
    #
    # eta10 is $10^{10} eta_0$ where $eta_0$ is the density ratio between baryons and photons AT THE END OF BBN.
    # Hence eta10 ignores the extra production of He4 by stars after BBN. Whenever possible, working with $\Omega_b h^2$ is better.
    #
    # Errors are computed with a Monte-Carlo method on 1000 samples, varying nuclear rates and tau_n.
    # See PRIMAT paper (2018) for details.
    #
    # Ombh2       eta10       DeltaN          Yp              Yp^BBN          sig(Yp^BBN)     D/H             sig(D/H)
  0.030000    8.21245     1.500000        0.266496        0.267895        0.0001077393    1.804482e-05    2.210582e-07
  0.031000    8.4862      1.500000        0.266795        0.268195        0.0001077438    1.7053e-05      2.143804e-07
  0.032000    8.75995     1.500000        0.267083        0.268484        0.0001076765    1.613616e-05    2.081599e-07
  0.033000    9.0337      1.500000        0.267362        0.268763        0.0001076272    1.528674e-05    2.023453e-07
  0.034000    9.30745     1.500000        0.267630        0.269033        0.000107597     1.449768e-05    1.968892e-07
  0.035000    9.58119     1.500000        0.267890        0.269293        0.0001073761    1.376346e-05    1.917502e-07
  0.036000    9.85494     1.500000        0.268142        0.269546        0.000107482     1.307876e-05    1.86896e-07
  0.037000    10.1287     1.500000        0.268385        0.269790        0.0001074349    1.243907e-05    1.822955e-07
  0.038000    10.4024     1.500000        0.268623        0.270029        0.000107393     1.184047e-05    1.779219e-07
  0.039000    10.6762     1.500000        0.268852        0.270259        0.000107329     1.127934e-05    1.737536e-07
  0.040000    10.9499     1.500000        0.269077        0.270485        0.0001072821    1.075265e-05    1.697695e-07
  0.005000    1.36874     2.000000        0.249603        0.250944        0.0001208906    0.0003581367    2.686741e-06
  0.006000    1.64249     2.000000        0.253006        0.254359        0.0001165286    0.0002626815    1.998861e-06
  0.007000    1.91624     2.000000        0.255517        0.256878        0.0001140666    0.0002024113    1.555892e-06
  0.008000    2.18999     2.000000        0.257481        0.258849        0.0001127207    0.000161879     1.255697e-06
  0.009000    2.46374     2.000000        0.259084        0.260457        0.0001117662    0.000133216     1.043301e-06
  0.010000    2.73748     2.000000        0.260431        0.261810        0.0001110675    0.0001121129    8.873747e-07
  0.011000    3.01123     2.000000        0.261592        0.262974        0.0001106695    9.605765e-05    7.693714e-07
  0.012000    3.28498     2.000000        0.262608        0.263994        0.0001102148    8.350783e-05    6.777384e-07
  0.013000    3.55873     2.000000        0.263513        0.264902        0.0001099667    7.347513e-05    6.050415e-07
  0.014000    3.83248     2.000000        0.264326        0.265718        0.0001097519    6.529944e-05    5.462775e-07
  0.015000    4.10623     2.000000        0.265066        0.266460        0.0001094505    5.852824e-05    4.98013e-07
  0.016000    4.37997     2.000000        0.265742        0.267139        0.0001092973    5.284065e-05    4.578344e-07
  0.017000    4.65372     2.000000        0.266366        0.267765        0.0001091524    4.800479e-05    4.23951e-07
  0.018000    4.92747     2.000000        0.266946        0.268347        0.0001089981    4.384881e-05    3.950816e-07
  0.019000    5.20122     2.000000        0.267487        0.268889        0.0001088748    4.024341e-05    3.702371e-07
  0.020000    5.47497     2.000000        0.267992        0.269396        0.0001087375    3.708909e-05    3.486669e-07
  0.020200    5.52972     2.000000        0.268090        0.269494        0.0001087331    3.650541e-05    3.446895e-07
  0.020400    5.58447     2.000000        0.268187        0.269591        0.0001087967    3.593605e-05    3.40815e-07
  0.020600    5.63922     2.000000        0.268282        0.269687        0.0001086986    3.538045e-05    3.370446e-07
  0.020800    5.69397     2.000000        0.268376        0.269781        0.0001086603    3.48383e-05     3.333689e-07
  0.021000    5.74872     2.000000        0.268469        0.269874        0.0001086794    3.430919e-05    3.297855e-07
  0.021200    5.80347     2.000000        0.268560        0.269966        0.0001086217    3.379238e-05    3.262945e-07
  0.021400    5.85822     2.000000        0.268650        0.270056        0.0001085738    3.328772e-05    3.22884e-07
  0.021600    5.91297     2.000000        0.268740        0.270147        0.000108486     3.27948e-05     3.195565e-07
  0.021800    5.96772     2.000000        0.268830        0.270237        0.0001085204    3.231317e-05    3.163083e-07
  0.022000    6.02246     2.000000        0.268918        0.270325        0.0001085542    3.184242e-05    3.131398e-07
  0.022200    6.07721     2.000000        0.269005        0.270412        0.0001085042    3.13822e-05     3.100461e-07
  0.022400    6.13196     2.000000        0.269091        0.270498        0.0001085151    3.093228e-05    3.070217e-07
  0.022600    6.18671     2.000000        0.269175        0.270583        0.0001084966    3.049224e-05    3.040691e-07
  0.022800    6.24146     2.000000        0.269260        0.270668        0.0001085729    3.00617e-05     3.011821e-07
  0.023000    6.29621     2.000000        0.269342        0.270750        0.0001084752    2.964046e-05    2.98362e-07
  0.023200    6.35096     2.000000        0.269425        0.270833        0.0001084525    2.922834e-05    2.956045e-07
  0.023400    6.40571     2.000000        0.269506        0.270915        0.0001084446    2.882485e-05    2.929061e-07
  0.023600    6.46046     2.000000        0.269587        0.270996        0.0001084062    2.842992e-05    2.902671e-07
  0.023800    6.51521     2.000000        0.269667        0.271076        0.0001084014    2.804316e-05    2.876845e-07
  0.024000    6.56996     2.000000        0.269746        0.271155        0.0001084166    2.766431e-05    2.85158e-07
  0.025000    6.84371     2.000000        0.270130        0.271541        0.0001083072    2.588194e-05    2.732869e-07
  0.026000    7.11746     2.000000        0.270496        0.271908        0.0001081995    2.426715e-05    2.625581e-07
  0.027000    7.39121     2.000000        0.270847        0.272260        0.0001081243    2.279824e-05    2.528099e-07
  0.028000    7.66496     2.000000        0.271183        0.272597        0.0001080108    2.145703e-05    2.439072e-07
  0.029000    7.9387      2.000000        0.271504        0.272920        0.000108021     2.022814e-05    2.357373e-07
  0.030000    8.21245     2.000000        0.271814        0.273231        0.0001079418    1.909872e-05    2.282063e-07
  0.031000    8.4862      2.000000        0.272112        0.273529        0.0001078318    1.805756e-05    2.212326e-07
  0.032000    8.75995     2.000000        0.272399        0.273817        0.0001077602    1.709531e-05    2.147514e-07
  0.033000    9.0337      2.000000        0.272676        0.274095        0.0001077947    1.620379e-05    2.087016e-07
  0.034000    9.30745     2.000000        0.272944        0.274364        0.0001076896    1.537573e-05    2.030371e-07
  0.035000    9.58119     2.000000        0.273202        0.274623        0.0001076775    1.460509e-05    1.977107e-07
  0.036000    9.85494     2.000000        0.273453        0.274875        0.0001076435    1.38864e-05     1.926911e-07
  0.037000    10.1287     2.000000        0.273697        0.275119        0.0001075501    1.321499e-05    1.879395e-07
  0.038000    10.4024     2.000000        0.273932        0.275355        0.0001074659    1.258651e-05    1.834328e-07
  0.039000    10.6762     2.000000        0.274161        0.275585        0.000107466     1.199737e-05    1.791427e-07
  0.040000    10.9499     2.000000        0.274384        0.275809        0.0001073407    1.144422e-05    1.750522e-07
  0.005000    1.36874     2.500000        0.254426        0.255784        0.0001220477    0.0003806394    2.852858e-06
  0.006000    1.64249     2.500000        0.257905        0.259274        0.0001171807    0.0002787452    2.119905e-06
  0.007000    1.91624     2.500000        0.260460        0.261839        0.0001145889    0.0002144469    1.647151e-06
  0.008000    2.18999     2.500000        0.262454        0.263839        0.0001130713    0.0001712577    1.326803e-06
  0.009000    2.46374     2.500000        0.264075        0.265466        0.0001121161    0.0001407608    1.10023e-06
  0.010000    2.73748     2.500000        0.265435        0.266830        0.0001113605    0.0001183399    9.340661e-07
  0.011000    3.01123     2.500000        0.266605        0.268004        0.0001108389    0.0001013066    8.084396e-07
  0.012000    3.28498     2.500000        0.267628        0.269031        0.0001104993    8.801042e-05    7.109758e-07
  0.013000    3.55873     2.500000        0.268537        0.269943        0.000110096     7.739374e-05    6.337066e-07
  0.014000    3.83248     2.500000        0.269353        0.270762        0.0001098614    6.875242e-05    5.713256e-07
  0.015000    4.10623     2.500000        0.270095        0.271506        0.0001096769    6.160313e-05    5.201254e-07
  0.016000    4.37997     2.500000        0.270774        0.272187        0.0001094083    5.560407e-05    4.775244e-07
  0.017000    4.65372     2.500000        0.271399        0.272814        0.000109293     5.050787e-05    4.41642e-07
  0.018000    4.92747     2.500000        0.271979        0.273396        0.0001090957    4.613176e-05    4.110803e-07
  0.019000    5.20122     2.500000        0.272519        0.273938        0.000108999     4.233809e-05    3.848021e-07
  0.020000    5.47497     2.500000        0.273025        0.274445        0.0001088986    3.902169e-05    3.620082e-07
  0.020200    5.52972     2.500000        0.273123        0.274544        0.0001088455    3.840812e-05    3.578099e-07
  0.020400    5.58447     2.500000        0.273218        0.274639        0.0001089258    3.780964e-05    3.537204e-07
  0.020600    5.63922     2.500000        0.273314        0.274735        0.0001087498    3.722594e-05    3.49735e-07
  0.020800    5.69397     2.500000        0.273408        0.274829        0.0001087838    3.665633e-05    3.458561e-07
  0.021000    5.74872     2.500000        0.273501        0.274923        0.0001087021    3.610041e-05    3.420709e-07
  0.021200    5.80347     2.500000        0.273593        0.275015        0.0001088204    3.555764e-05    3.383843e-07
  0.021400    5.85822     2.500000        0.273683        0.275106        0.0001085894    3.502767e-05    3.347835e-07
  0.021600    5.91297     2.500000        0.273773        0.275196        0.0001087809    3.450999e-05    3.312748e-07
  0.021800    5.96772     2.500000        0.273862        0.275285        0.0001086527    3.400418e-05    3.278484e-07
  0.022000    6.02246     2.500000        0.273949        0.275372        0.0001086752    3.350989e-05    3.245108e-07
  0.022200    6.07721     2.500000        0.274036        0.275460        0.0001086859    3.302679e-05    3.212458e-07
  0.022400    6.13196     2.500000        0.274122        0.275546        0.0001085961    3.255437e-05    3.180585e-07
  0.022600    6.18671     2.500000        0.274207        0.275631        0.0001086293    3.209252e-05    3.149463e-07
  0.022800    6.24146     2.500000        0.274291        0.275715        0.0001085412    3.164071e-05    3.119056e-07
  0.023000    6.29621     2.500000        0.274374        0.275799        0.0001085981    3.119869e-05    3.089311e-07
  0.023200    6.35096     2.500000        0.274456        0.275880        0.0001085872    3.07661e-05     3.060231e-07
  0.023400    6.40571     2.500000        0.274537        0.275962        0.0001085612    3.034278e-05    3.031823e-07
  0.023600    6.46046     2.500000        0.274619        0.276044        0.0001085417    2.992841e-05    3.004044e-07
  0.023800    6.51521     2.500000        0.274698        0.276124        0.0001085611    2.952266e-05    2.976876e-07
  0.024000    6.56996     2.500000        0.274776        0.276202        0.0001084752    2.912524e-05    2.95025e-07
  0.025000    6.84371     2.500000        0.275160        0.276587        0.0001083751    2.725601e-05    2.825424e-07
  0.026000    7.11746     2.500000        0.275525        0.276954        0.000108344     2.556308e-05    2.712731e-07
  0.027000    7.39121     2.500000        0.275875        0.277304        0.0001082186    2.402358e-05    2.610441e-07
  0.028000    7.66496     2.500000        0.276210        0.277640        0.0001081432    2.261821e-05    2.517115e-07
  0.029000    7.9387      2.500000        0.276531        0.277963        0.0001080527    2.133092e-05    2.431632e-07
  0.030000    8.21245     2.500000        0.276839        0.278272        0.0001080094    2.014797e-05    2.352919e-07
  0.031000    8.4862      2.500000        0.277135        0.278569        0.0001078361    1.905761e-05    2.280169e-07
  0.032000    8.75995     2.500000        0.277422        0.278856        0.0001079039    1.805006e-05    2.212658e-07
  0.033000    9.0337      2.500000        0.277698        0.279134        0.0001078739    1.711656e-05    2.149755e-07
  0.034000    9.30745     2.500000        0.277965        0.279401        0.0001077884    1.624961e-05    2.090929e-07
  0.035000    9.58119     2.500000        0.278223        0.279660        0.0001077091    1.544278e-05    2.035733e-07
  0.036000    9.85494     2.500000        0.278472        0.279910        0.0001076853    1.469032e-05    1.983788e-07
  0.037000    10.1287     2.500000        0.278714        0.280153        0.0001075891    1.398728e-05    1.934711e-07
  0.038000    10.4024     2.500000        0.278949        0.280388        0.0001075824    1.332922e-05    1.888223e-07
  0.039000    10.6762     2.500000        0.279178        0.280618        0.0001075204    1.271231e-05    1.844063e-07
  0.040000    10.9499     2.500000        0.279399        0.280840        0.0001074405    1.213294e-05    1.802005e-07
  0.005000    1.36874     3.000000        0.258990        0.260363        0.0001231003    0.0004035345    3.021822e-06
  0.006000    1.64249     3.000000        0.262543        0.263929        0.0001178405    0.0002950789    2.243221e-06
  0.007000    1.91624     3.000000        0.265145        0.266539        0.0001151272    0.00022667      1.740047e-06
  0.008000    2.18999     3.000000        0.267165        0.268566        0.0001134581    0.0001807679    1.399081e-06
  0.009000    2.46374     3.000000        0.268806        0.270213        0.0001123351    0.0001483983    1.158054e-06
  0.010000    2.73748     3.000000        0.270179        0.271590        0.0001115582    0.0001246339    9.814483e-07
  0.011000    3.01123     3.000000        0.271357        0.272772        0.0001110875    0.000106604     8.480315e-07
  0.012000    3.28498     3.000000        0.272387        0.273805        0.0001106696    9.254824e-05    7.446185e-07
  0.013000    3.55873     3.000000        0.273299        0.274721        0.0001102747    8.133804e-05    6.627119e-07
  0.014000    3.83248     3.000000        0.274120        0.275543        0.0001100373    7.222413e-05    5.96624e-07
  0.015000    4.10623     3.000000        0.274864        0.276290        0.0001098173    6.469134e-05    5.424343e-07
  0.016000    4.37997     3.000000        0.275543        0.276972        0.0001096463    5.837652e-05    4.973801e-07
  0.017000    4.65372     3.000000        0.276170        0.277600        0.0001094484    5.301681e-05    4.59459e-07
  0.018000    4.92747     3.000000        0.276749        0.278182        0.0001092121    4.8418e-05      4.271842e-07
  0.019000    5.20122     3.000000        0.277290        0.278724        0.0001090498    4.443449e-05    3.994557e-07
  0.020000    5.47497     3.000000        0.277796        0.279232        0.0001089878    4.095431e-05    3.754144e-07
  0.020200    5.52972     3.000000        0.277894        0.279330        0.000108972     4.031064e-05    3.709853e-07
  0.020400    5.58447     3.000000        0.277990        0.279426        0.0001089374    3.968305e-05    3.666794e-07
  0.020600    5.63922     3.000000        0.278085        0.279521        0.0001089185    3.907087e-05    3.624784e-07
  0.020800    5.69397     3.000000        0.278179        0.279615        0.0001089311    3.847361e-05    3.583893e-07
  0.021000    5.74872     3.000000        0.278271        0.279708        0.0001089199    3.78907e-05     3.544048e-07
  0.021200    5.80347     3.000000        0.278363        0.279801        0.000108905     3.732175e-05    3.505207e-07
  0.021400    5.85822     3.000000        0.278454        0.279892        0.0001088349    3.676608e-05    3.467334e-07
  0.021600    5.91297     3.000000        0.278543        0.279981        0.0001088475    3.62235e-05     3.430379e-07
  0.021800    5.96772     3.000000        0.278632        0.280070        0.0001087914    3.569346e-05    3.394305e-07
  0.022000    6.02246     3.000000        0.278720        0.280158        0.000108816     3.517551e-05    3.359122e-07
  0.022200    6.07721     3.000000        0.278806        0.280245        0.0001088131    3.466922e-05    3.324767e-07
  0.022400    6.13196     3.000000        0.278892        0.280331        0.0001087073    3.417441e-05    3.29127e-07
  0.022600    6.18671     3.000000        0.278977        0.280416        0.0001087101    3.369051e-05    3.258494e-07
  0.022800    6.24146     3.000000        0.279061        0.280500        0.0001086617    3.321727e-05    3.22651e-07
  0.023000    6.29621     3.000000        0.279144        0.280583        0.0001086809    3.275425e-05    3.195243e-07
  0.023200    6.35096     3.000000        0.279226        0.280666        0.0001086559    3.230125e-05    3.164713e-07
  0.023400    6.40571     3.000000        0.279307        0.280748        0.0001085942    3.185793e-05    3.134805e-07
  0.023600    6.46046     3.000000        0.279388        0.280828        0.0001086532    3.142402e-05    3.105608e-07
  0.023800    6.51521     3.000000        0.279467        0.280908        0.0001086156    3.099917e-05    3.07704e-07
  0.024000    6.56996     3.000000        0.279546        0.280987        0.000108623     3.058316e-05    3.049075e-07
  0.025000    6.84371     3.000000        0.279929        0.281371        0.000108464     2.862658e-05    2.917994e-07
  0.026000    7.11746     3.000000        0.280293        0.281736        0.0001083833    2.685528e-05    2.799741e-07
  0.027000    7.39121     3.000000        0.280642        0.282086        0.0001083387    2.524493e-05    2.692548e-07
  0.028000    7.66496     3.000000        0.280976        0.282421        0.0001082392    2.377538e-05    2.594889e-07
  0.029000    7.9387      3.000000        0.281295        0.282741        0.0001081894    2.242954e-05    2.505497e-07
  0.030000    8.21245     3.000000        0.281603        0.283050        0.0001081288    2.119314e-05    2.423369e-07
  0.031000    8.4862      3.000000        0.281898        0.283347        0.000108089     2.005367e-05    2.347482e-07
  0.032000    8.75995     3.000000        0.282183        0.283633        0.0001080165    1.900081e-05    2.277199e-07
  0.033000    9.0337      3.000000        0.282459        0.283909        0.0001079352    1.802546e-05    2.211808e-07
  0.034000    9.30745     3.000000        0.282724        0.284175        0.0001078818    1.711972e-05    2.150745e-07
  0.035000    9.58119     3.000000        0.282981        0.284433        0.0001078458    1.627681e-05    2.093543e-07
  0.036000    9.85494     3.000000        0.283229        0.284682        0.0001076888    1.549074e-05    2.039761e-07
  0.037000    10.1287     3.000000        0.283471        0.284924        0.0001077539    1.475626e-05    1.989059e-07
  0.038000    10.4024     3.000000        0.283705        0.285159        0.0001076543    1.406877e-05    1.941094e-07
  0.039000    10.6762     3.000000        0.283931        0.285386        0.0001076204    1.342417e-05    1.895632e-07
  0.040000    10.9499     3.000000        0.284152        0.285607        0.0001075535    1.281884e-05    1.852385e-07
  0.005000    1.36874     3.500000        0.263320        0.264708        0.0001241786    0.0004268136    3.193103e-06
  0.006000    1.64249     3.500000        0.266948        0.268348        0.0001184981    0.0003116832    2.368417e-06
  0.007000    1.91624     3.500000        0.269593        0.271002        0.0001155362    0.0002390805    1.834525e-06
  0.008000    2.18999     3.500000        0.271642        0.273058        0.0001137774    0.0001904102    1.472573e-06
  0.009000    2.46374     3.500000        0.273301        0.274722        0.0001126594    0.0001561305    1.216785e-06
  0.010000    2.73748     3.500000        0.274688        0.276113        0.0001118038    0.0001309963    1.029498e-06
  0.011000    3.01123     3.500000        0.275875        0.277304        0.0001112054    0.0001119517    8.881204e-07
  0.012000    3.28498     3.500000        0.276910        0.278342        0.0001107583    9.712261e-05    7.786452e-07
  0.013000    3.55873     3.500000        0.277827        0.279263        0.0001105057    8.530954e-05    6.920198e-07
  0.014000    3.83248     3.500000        0.278650        0.280088        0.0001101232    7.571555e-05    6.22175e-07
  0.015000    4.10623     3.500000        0.279396        0.280836        0.0001099443    6.779419e-05    5.64948e-07
  0.016000    4.37997     3.500000        0.280077        0.281520        0.0001096077    6.115944e-05    5.173988e-07
  0.017000    4.65372     3.500000        0.280704        0.282149        0.0001095101    5.553287e-05    4.774068e-07
  0.018000    4.92747     3.500000        0.281285        0.282731        0.0001093086    5.070908e-05    4.433952e-07
  0.019000    5.20122     3.500000        0.281825        0.283273        0.0001091804    4.653353e-05    4.141851e-07
  0.020000    5.47497     3.500000        0.282331        0.283781        0.0001090828    4.288798e-05    3.888852e-07
  0.020200    5.52972     3.500000        0.282429        0.283879        0.0001090192    4.221415e-05    3.842327e-07
  0.020400    5.58447     3.500000        0.282525        0.283975        0.0001090136    4.155696e-05    3.796951e-07
  0.020600    5.63922     3.500000        0.282620        0.284070        0.0001089573    4.091609e-05    3.752814e-07
  0.020800    5.69397     3.500000        0.282713        0.284164        0.0001089969    4.029085e-05    3.709806e-07
  0.021000    5.74872     3.500000        0.282805        0.284256        0.0001089242    3.968077e-05    3.667889e-07
  0.021200    5.80347     3.500000        0.282898        0.284349        0.0001089127    3.908543e-05    3.627045e-07
  0.021400    5.85822     3.500000        0.282988        0.284440        0.0001088866    3.850419e-05    3.587222e-07
  0.021600    5.91297     3.500000        0.283077        0.284529        0.0001088779    3.793636e-05    3.548382e-07
  0.021800    5.96772     3.500000        0.283166        0.284618        0.000108863     3.738182e-05    3.510503e-07
  0.022000    6.02246     3.500000        0.283253        0.284706        0.0001088585    3.683999e-05    3.473521e-07
  0.022200    6.07721     3.500000        0.283340        0.284793        0.0001088002    3.631052e-05    3.437421e-07
  0.022400    6.13196     3.500000        0.283425        0.284879        0.0001088016    3.579292e-05    3.402226e-07
  0.022600    6.18671     3.500000        0.283510        0.284963        0.000108771     3.528688e-05    3.367821e-07
  0.022800    6.24146     3.500000        0.283594        0.285048        0.000108766     3.479203e-05    3.334254e-07
  0.023000    6.29621     3.500000        0.283677        0.285131        0.0001087776    3.430801e-05    3.301404e-07
  0.023200    6.35096     3.500000        0.283759        0.285213        0.0001087389    3.383448e-05    3.269352e-07
  0.023400    6.40571     3.500000        0.283840        0.285294        0.0001086983    3.337101e-05    3.237991e-07
  0.023600    6.46046     3.500000        0.283920        0.285374        0.0001086746    3.291742e-05    3.20735e-07
  0.023800    6.51521     3.500000        0.283999        0.285454        0.0001086327    3.247341e-05    3.177362e-07
  0.024000    6.56996     3.500000        0.284078        0.285533        0.0001086352    3.203856e-05    3.148041e-07
  0.025000    6.84371     3.500000        0.284460        0.285916        0.0001084223    2.999429e-05    3.010607e-07
  0.026000    7.11746     3.500000        0.284825        0.286282        0.0001084777    2.814434e-05    2.886715e-07
  0.027000    7.39121     3.500000        0.285172        0.286630        0.0001084109    2.646301e-05    2.77453e-07
  0.028000    7.66496     3.500000        0.285504        0.286964        0.000108341     2.492905e-05    2.672443e-07
  0.029000    7.9387      3.500000        0.285824        0.287284        0.0001081299    2.352469e-05    2.579094e-07
  0.030000    8.21245     3.500000        0.286130        0.287592        0.0001081748    2.223459e-05    2.493392e-07
  0.031000    8.4862      3.500000        0.286424        0.287887        0.0001080924    2.104605e-05    2.414363e-07
  0.032000    8.75995     3.500000        0.286709        0.288172        0.0001079454    1.994798e-05    2.341231e-07
  0.033000    9.0337      3.500000        0.286982        0.288446        0.0001080157    1.893079e-05    2.273279e-07
  0.034000    9.30745     3.500000        0.287246        0.288711        0.0001079733    1.798637e-05    2.209913e-07
  0.035000    9.58119     3.500000        0.287503        0.288968        0.0001078412    1.710748e-05    2.150632e-07
  0.036000    9.85494     3.500000        0.287750        0.289216        0.0001077335    1.628787e-05    2.094983e-07
  0.037000    10.1287     3.500000        0.287990        0.289457        0.0001077963    1.552209e-05    2.042588e-07
  0.038000    10.4024     3.500000        0.288223        0.289690        0.0001077108    1.480529e-05    1.993108e-07
  0.039000    10.6762     3.500000        0.288449        0.289918        0.0001076218    1.413319e-05    1.946255e-07
  0.040000    10.9499     3.500000        0.288669        0.290138        0.000107568     1.350202e-05    1.901755e-07
  0.005000    1.36874     4.000000        0.267436        0.268838        0.000125225     0.0004504703    3.366886e-06
  0.006000    1.64249     4.000000        0.271139        0.272553        0.0001190881    0.0003285545    2.495845e-06
  0.007000    1.91624     4.000000        0.273828        0.275251        0.0001159989    0.0002516784    1.930634e-06
  0.008000    2.18999     4.000000        0.275905        0.277334        0.0001140822    0.0002001848    1.547259e-06
  0.009000    2.46374     4.000000        0.277582        0.279017        0.0001128654    0.0001639576    1.276409e-06
  0.010000    2.73748     4.000000        0.278981        0.280420        0.0001120686    0.0001374279    1.078229e-06
  0.011000    3.01123     4.000000        0.280176        0.281619        0.0001114102    0.0001173499    9.287461e-07
  0.012000    3.28498     4.000000        0.281218        0.282664        0.0001108969    0.0001017348    8.131055e-07
  0.013000    3.55873     4.000000        0.282139        0.283589        0.0001105996    8.930928e-05    7.216595e-07
  0.014000    3.83248     4.000000        0.282966        0.284417        0.000110219     7.922807e-05    6.479926e-07
  0.015000    4.10623     4.000000        0.283714        0.285168        0.0001100268    7.091236e-05    5.876738e-07
  0.016000    4.37997     4.000000        0.284395        0.285851        0.0001097095    6.395338e-05    5.37596e-07
  0.017000    4.65372     4.000000        0.285023        0.286481        0.0001095707    5.805685e-05    4.954974e-07
  0.018000    4.92747     4.000000        0.285605        0.287065        0.0001094782    5.300557e-05    4.597209e-07
  0.019000    5.20122     4.000000        0.286145        0.287606        0.0001092649    4.863589e-05    4.290129e-07
  0.020000    5.47497     4.000000        0.286650        0.288113        0.0001090739    4.482351e-05    4.024315e-07
  0.020200    5.52972     4.000000        0.286747        0.288210        0.0001090132    4.411893e-05    3.975413e-07
  0.020400    5.58447     4.000000        0.286844        0.288307        0.0001091386    4.343216e-05    3.927801e-07
  0.020600    5.63922     4.000000        0.286939        0.288403        0.000109059     4.276246e-05    3.881476e-07
  0.020800    5.69397     4.000000        0.287032        0.288496        0.0001090797    4.210903e-05    3.836315e-07
  0.021000    5.74872     4.000000        0.287124        0.288589        0.0001089438    4.147168e-05    3.792339e-07
  0.021200    5.80347     4.000000        0.287216        0.288681        0.0001088914    4.084946e-05    3.749482e-07
  0.021400    5.85822     4.000000        0.287307        0.288772        0.0001089481    4.024228e-05    3.707699e-07
  0.021600    5.91297     4.000000        0.287396        0.288861        0.0001089206    3.964917e-05    3.666934e-07
  0.021800    5.96772     4.000000        0.287485        0.288950        0.0001088869    3.906998e-05    3.62719e-07
  0.022000    6.02246     4.000000        0.287572        0.289037        0.0001088645    3.850408e-05    3.58842e-07
  0.022200    6.07721     4.000000        0.287658        0.289124        0.0001088437    3.795118e-05    3.550591e-07
  0.022400    6.13196     4.000000        0.287744        0.289210        0.0001088941    3.741083e-05    3.513627e-07
  0.022600    6.18671     4.000000        0.287828        0.289294        0.0001088844    3.688242e-05    3.477591e-07
  0.022800    6.24146     4.000000        0.287912        0.289379        0.0001087891    3.636589e-05    3.442357e-07
  0.023000    6.29621     4.000000        0.287994        0.289462        0.0001087727    3.58606e-05     3.407957e-07
  0.023200    6.35096     4.000000        0.288076        0.289544        0.0001087888    3.53663e-05     3.374338e-07
  0.023400    6.40571     4.000000        0.288156        0.289624        0.0001087719    3.48826e-05     3.341481e-07
  0.023600    6.46046     4.000000        0.288238        0.289706        0.0001087267    3.440936e-05    3.309347e-07
  0.023800    6.51521     4.000000        0.288316        0.289784        0.0001086416    3.3946e-05      3.277945e-07
  0.024000    6.56996     4.000000        0.288395        0.289863        0.0001086891    3.34923e-05     3.247277e-07
  0.025000    6.84371     4.000000        0.288776        0.290245        0.0001086291    3.135987e-05    3.103338e-07
  0.026000    7.11746     4.000000        0.289139        0.290609        0.0001084909    2.943074e-05    2.973761e-07
  0.027000    7.39121     4.000000        0.289486        0.290958        0.0001083709    2.767815e-05    2.85651e-07
  0.028000    7.66496     4.000000        0.289817        0.291290        0.0001083793    2.607966e-05    2.749879e-07
  0.029000    7.9387      4.000000        0.290136        0.291609        0.0001082461    2.46165e-05     2.652519e-07
  0.030000    8.21245     4.000000        0.290441        0.291915        0.0001081308    2.327283e-05    2.563193e-07
  0.031000    8.4862      4.000000        0.290734        0.292210        0.0001080445    2.20351e-05     2.480942e-07
  0.032000    8.75995     4.000000        0.291018        0.292494        0.0001080518    2.089181e-05    2.404873e-07
  0.033000    9.0337      4.000000        0.291290        0.292767        0.0001080247    1.983283e-05    2.334295e-07
  0.034000    9.30745     4.000000        0.291554        0.293032        0.0001079263    1.884977e-05    2.268568e-07
  0.035000    9.58119     4.000000        0.291808        0.293287        0.0001078954    1.793498e-05    2.20717e-07
  0.036000    9.85494     4.000000        0.292055        0.293535        0.0001077808    1.708196e-05    2.149579e-07
  0.037000    10.1287     4.000000        0.292294        0.293774        0.0001077408    1.628501e-05    2.095442e-07
  0.038000    10.4024     4.000000        0.292527        0.294007        0.0001076888    1.553904e-05    2.044392e-07
  0.039000    10.6762     4.000000        0.292751        0.294233        0.0001076495    1.483955e-05    1.9961e-07
