    # BBN prediction of the primordial abundances (He-4 and Deuterium) as a function of
    # 1)the baryon density $\Omega_b h^2$ and
    # 2)the number of extra relativistic degrees of freedom $\Delta N$
    #
    # $\Delta N=0$ is the number of extra relativistic species (which mimic decoupled neutrinos).
    # If $\Delta N=0$, then $N_{eff} = 3.0440$ because of QED effects and Incomplete Neutrino decoupling (arXiv:2008.01074).
    #
    # Computation performed with PRIMAT (Python port by Cyril Pitrou 2018-2026)
    # Details on arXiv:1801.08023 and update arXiv:2011.11320
    # Last update 2026 (notably including the LUNA rate for the d(p,g)He3 reaction)
    #
    # Neutron Decay rate $\tau_n$ is 878.4s (+-0.5s), following Particle Data Group 2026
    # CMB temperature is 2.7255 K (without taking into account a possible uncertainty)
    #
    # He4 is given either as $Y^BBN_P = 4 Y_{He4}$ where $Y_{He4}$ is the ratio of He-4 number density to baryons number density.
    # He4 is also provided as $Y_P = Y_{He4} * m_{He4} /[Y_{He4} m_{He4} + (1 - 4*Y_{He4}) m_H1]$
    # where $m_{He4}=4.0026032541$ and $m_H1=1.00782503223$ are atomic masses.
    #
    # Deuterium is given as the ratio of its number density to the H1 number density and noted $D/H$.
    #
    # eta10 is $10^{10} eta_0$ where $eta_0$ is the density ratio between baryons and photons AT THE END OF BBN.
    # Hence eta10 ignores the extra production of He4 by stars after BBN. Whenever possible, working with $\Omega_b h^2$ is better.
    #
    # Errors are computed with a Monte-Carlo method on 100 samples, varying nuclear rates and tau_n.
    # See PRIMAT paper (2018) for details.
    #
    # Ombh2       eta10       DeltaN          Yp              Yp^BBN          sig(Yp^BBN)     D/H             sig(D/H)
  0.009000    2.46374     2.500000        0.264075        0.265466        0.0001205808    0.0001407608    1.033734e-06
  0.010000    2.73748     2.500000        0.265435        0.266830        0.0001197409    0.0001183399    8.820776e-07
  0.011000    3.01123     2.500000        0.266605        0.268004        0.0001191175    0.0001013066    7.673696e-07
  0.012000    3.28498     2.500000        0.267628        0.269031        0.0001187281    8.801042e-05    6.782203e-07
  0.013000    3.55873     2.500000        0.268537        0.269943        0.0001182425    7.739374e-05    6.074279e-07
  0.014000    3.83248     2.500000        0.269353        0.270762        0.000117966     6.875242e-05    5.501203e-07
  0.015000    4.10623     2.500000        0.270095        0.271506        0.0001177701    6.160313e-05    5.029759e-07
  0.016000    4.37997     2.500000        0.270774        0.272187        0.0001174775    5.560407e-05    4.636405e-07
  0.017000    4.65372     2.500000        0.271399        0.272814        0.0001173325    5.050787e-05    4.303877e-07
  0.018000    4.92747     2.500000        0.271979        0.273396        0.0001170739    4.613176e-05    4.019761e-07
  0.019000    5.20122     2.500000        0.272519        0.273938        0.0001169113    4.233809e-05    3.774615e-07
  0.020000    5.47497     2.500000        0.273025        0.274445        0.000116821     3.902169e-05    3.56134e-07
  0.020200    5.52972     2.500000        0.273123        0.274544        0.0001168107    3.840812e-05    3.521949e-07
  0.020400    5.58447     2.500000        0.273218        0.274639        0.0001168425    3.780964e-05    3.483539e-07
  0.020600    5.63922     2.500000        0.273314        0.274735        0.0001166142    3.722594e-05    3.446124e-07
  0.020800    5.69397     2.500000        0.273408        0.274829        0.0001167451    3.665633e-05    3.409719e-07
  0.021000    5.74872     2.500000        0.273501        0.274923        0.0001166613    3.610041e-05    3.374118e-07
  0.021200    5.80347     2.500000        0.273593        0.275015        0.0001167193    3.555764e-05    3.339368e-07
  0.021400    5.85822     2.500000        0.273683        0.275106        0.0001165083    3.502767e-05    3.305516e-07
  0.021600    5.91297     2.500000        0.273773        0.275196        0.0001166425    3.450999e-05    3.272351e-07
  0.021800    5.96772     2.500000        0.273862        0.275285        0.0001165342    3.400418e-05    3.240067e-07
  0.022000    6.02246     2.500000        0.273949        0.275372        0.0001165671    3.350989e-05    3.208563e-07
  0.022200    6.07721     2.500000        0.274036        0.275460        0.0001166176    3.302679e-05    3.177715e-07
  0.022400    6.13196     2.500000        0.274122        0.275546        0.0001164549    3.255437e-05    3.147634e-07
  0.022600    6.18671     2.500000        0.274207        0.275631        0.0001164438    3.209252e-05    3.118074e-07
  0.022800    6.24146     2.500000        0.274291        0.275715        0.0001164088    3.164071e-05    3.089319e-07
  0.023000    6.29621     2.500000        0.274374        0.275799        0.0001164268    3.119869e-05    3.06117e-07
  0.023200    6.35096     2.500000        0.274456        0.275880        0.0001164805    3.07661e-05     3.033598e-07
  0.023400    6.40571     2.500000        0.274537        0.275962        0.0001163744    3.034278e-05    3.006595e-07
  0.023600    6.46046     2.500000        0.274619        0.276044        0.0001164078    2.992841e-05    2.980218e-07
  0.023800    6.51521     2.500000        0.274698        0.276124        0.00011639      2.952266e-05    2.954447e-07
  0.024000    6.56996     2.500000        0.274776        0.276202        0.0001163074    2.912524e-05    2.929124e-07
  0.025000    6.84371     2.500000        0.275160        0.276587        0.0001161764    2.725601e-05    2.810201e-07
  0.026000    7.11746     2.500000        0.275525        0.276954        0.000116129     2.556308e-05    2.702381e-07
  0.027000    7.39121     2.500000        0.275875        0.277304        0.0001159758    2.402358e-05    2.604241e-07
  0.028000    7.66496     2.500000        0.276210        0.277640        0.000115881     2.261821e-05    2.514357e-07
  0.029000    7.9387      2.500000        0.276531        0.277963        0.0001158064    2.133092e-05    2.431752e-07
  0.030000    8.21245     2.500000        0.276839        0.278272        0.0001157024    2.014797e-05    2.355499e-07
  0.031000    8.4862      2.500000        0.277135        0.278569        0.0001155381    1.905761e-05    2.284732e-07
  0.032000    8.75995     2.500000        0.277422        0.278856        0.0001155801    1.805006e-05    2.218926e-07
  0.033000    9.0337      2.500000        0.277698        0.279134        0.0001155087    1.711656e-05    2.157321e-07
  0.034000    9.30745     2.500000        0.277965        0.279401        0.0001154482    1.624961e-05    2.099625e-07
  0.035000    9.58119     2.500000        0.278223        0.279660        0.0001153076    1.544278e-05    2.045347e-07
  0.036000    9.85494     2.500000        0.278472        0.279910        0.0001153258    1.469032e-05    1.994062e-07
  0.037000    10.1287     2.500000        0.278714        0.280153        0.0001151668    1.398728e-05    1.945629e-07
  0.038000    10.4024     2.500000        0.278949        0.280388        0.0001151678    1.332922e-05    1.899507e-07
  0.039000    10.6762     2.500000        0.279178        0.280618        0.0001150864    1.271231e-05    1.855699e-07
  0.040000    10.9499     2.500000        0.279399        0.280840        0.0001149645    1.213294e-05    1.813826e-07
  0.005000    1.36874     3.000000        0.258990        0.260363        0.0001329409    0.0004035345    2.792882e-06
  0.006000    1.64249     3.000000        0.262543        0.263929        0.0001270924    0.0002950789    2.079198e-06
  0.007000    1.91624     3.000000        0.265145        0.266539        0.0001240472    0.00022667      1.618439e-06
  0.008000    2.18999     3.000000        0.267165        0.268566        0.0001221857    0.0001807679    1.306704e-06
  0.009000    2.46374     3.000000        0.268806        0.270213        0.0001208819    0.0001483983    1.086623e-06
  0.010000    2.73748     3.000000        0.270179        0.271590        0.0001200417    0.0001246339    9.253963e-07
  0.011000    3.01123     3.000000        0.271357        0.272772        0.0001195618    0.000106604     8.03589e-07
  0.012000    3.28498     3.000000        0.272387        0.273805        0.000118994     9.254824e-05    7.090357e-07
  0.013000    3.55873     3.000000        0.273299        0.274721        0.0001186204    8.133804e-05    6.340335e-07
  0.014000    3.83248     3.000000        0.274120        0.275543        0.0001182556    7.222413e-05    5.734043e-07
  0.015000    4.10623     3.000000        0.274864        0.276290        0.0001179972    6.469134e-05    5.235653e-07
  0.016000    4.37997     3.000000        0.275543        0.276972        0.0001178166    5.837652e-05    4.820055e-07
  0.017000    4.65372     3.000000        0.276170        0.277600        0.00011755      5.301681e-05    4.46929e-07
  0.018000    4.92747     3.000000        0.276749        0.278182        0.0001173399    4.8418e-05      4.16969e-07
  0.019000    5.20122     3.000000        0.277290        0.278724        0.0001171383    4.443449e-05    3.911609e-07
  0.020000    5.47497     3.000000        0.277796        0.279232        0.0001170475    4.095431e-05    3.687029e-07
  0.020200    5.52972     3.000000        0.277894        0.279330        0.0001170412    4.031064e-05    3.645611e-07
  0.020400    5.58447     3.000000        0.277990        0.279426        0.000116964     3.968305e-05    3.605244e-07
  0.020600    5.63922     3.000000        0.278085        0.279521        0.0001169362    3.907087e-05    3.565833e-07
  0.020800    5.69397     3.000000        0.278179        0.279615        0.0001169258    3.847361e-05    3.527457e-07
  0.021000    5.74872     3.000000        0.278271        0.279708        0.000116925     3.78907e-05     3.490147e-07
  0.021200    5.80347     3.000000        0.278363        0.279801        0.0001169289    3.732175e-05    3.453682e-07
  0.021400    5.85822     3.000000        0.278454        0.279892        0.0001168198    3.676608e-05    3.418054e-07
  0.021600    5.91297     3.000000        0.278543        0.279981        0.0001168592    3.62235e-05     3.383248e-07
  0.021800    5.96772     3.000000        0.278632        0.280070        0.0001167936    3.569346e-05    3.349297e-07
  0.022000    6.02246     3.000000        0.278720        0.280158        0.0001167889    3.517551e-05    3.316136e-07
  0.022200    6.07721     3.000000        0.278806        0.280245        0.0001168139    3.466922e-05    3.28383e-07
  0.022400    6.13196     3.000000        0.278892        0.280331        0.0001167189    3.417441e-05    3.252239e-07
  0.022600    6.18671     3.000000        0.278977        0.280416        0.0001166719    3.369051e-05    3.221297e-07
  0.022800    6.24146     3.000000        0.279061        0.280500        0.0001166177    3.321727e-05    3.191109e-07
  0.023000    6.29621     3.000000        0.279144        0.280583        0.0001166591    3.275425e-05    3.161546e-07
  0.023200    6.35096     3.000000        0.279226        0.280666        0.0001166081    3.230125e-05    3.132654e-07
  0.023400    6.40571     3.000000        0.279307        0.280748        0.0001165096    3.185793e-05    3.10436e-07
  0.023600    6.46046     3.000000        0.279388        0.280828        0.0001165864    3.142402e-05    3.07663e-07
  0.023800    6.51521     3.000000        0.279467        0.280908        0.0001165384    3.099917e-05    3.04958e-07
  0.024000    6.56996     3.000000        0.279546        0.280987        0.0001165827    3.058316e-05    3.023052e-07
  0.025000    6.84371     3.000000        0.279929        0.281371        0.0001163581    2.862658e-05    2.898524e-07
  0.026000    7.11746     3.000000        0.280293        0.281736        0.00011627      2.685528e-05    2.785671e-07
  0.027000    7.39121     3.000000        0.280642        0.282086        0.000116198     2.524493e-05    2.683054e-07
  0.028000    7.66496     3.000000        0.280976        0.282421        0.000116086     2.377538e-05    2.589346e-07
  0.029000    7.9387      3.000000        0.281295        0.282741        0.0001160315    2.242954e-05    2.503211e-07
  0.030000    8.21245     3.000000        0.281603        0.283050        0.0001159455    2.119314e-05    2.423822e-07
  0.031000    8.4862      3.000000        0.281898        0.283347        0.0001158409    2.005367e-05    2.350223e-07
  0.032000    8.75995     3.000000        0.282183        0.283633        0.0001158442    1.900081e-05    2.281856e-07
  0.033000    9.0337      3.000000        0.282459        0.283909        0.0001157525    1.802546e-05    2.218057e-07
  0.034000    9.30745     3.000000        0.282724        0.284175        0.000115646     1.711972e-05    2.158314e-07
  0.035000    9.58119     3.000000        0.282981        0.284433        0.0001156194    1.627681e-05    2.102205e-07
  0.036000    9.85494     3.000000        0.283229        0.284682        0.0001154374    1.549074e-05    2.049299e-07
  0.037000    10.1287     3.000000        0.283471        0.284924        0.000115477     1.475626e-05    1.999292e-07
  0.038000    10.4024     3.000000        0.283705        0.285159        0.0001153161    1.406877e-05    1.951934e-07
  0.039000    10.6762     3.000000        0.283931        0.285386        0.0001153028    1.342417e-05    1.906851e-07
  0.040000    10.9499     3.000000        0.284152        0.285607        0.0001152302    1.281884e-05    1.863945e-07
  0.005000    1.36874     3.500000        0.263320        0.264708        0.0001341899    0.0004268136    2.951011e-06
  0.006000    1.64249     3.500000        0.266948        0.268348        0.0001278657    0.0003116832    2.194368e-06
  0.007000    1.91624     3.500000        0.269593        0.271002        0.0001244982    0.0002390805    1.705212e-06
  0.008000    2.18999     3.500000        0.271642        0.273058        0.0001225794    0.0001904102    1.374044e-06
  0.009000    2.46374     3.500000        0.273301        0.274722        0.0001211877    0.0001561305    1.14039e-06
  0.010000    2.73748     3.500000        0.274688        0.276113        0.0001202819    0.0001309963    9.693795e-07
  0.011000    3.01123     3.500000        0.275875        0.277304        0.0001195869    0.0001119517    8.402653e-07
  0.012000    3.28498     3.500000        0.276910        0.278342        0.0001191058    9.712261e-05    7.402024e-07
  0.013000    3.55873     3.500000        0.277827        0.279263        0.0001187804    8.530954e-05    6.609562e-07
  0.014000    3.83248     3.500000        0.278650        0.280088        0.0001183425    7.571555e-05    5.968885e-07
  0.015000    4.10623     3.500000        0.279396        0.280836        0.0001181029    6.779419e-05    5.443173e-07
  0.016000    4.37997     3.500000        0.280077        0.281520        0.0001178       6.115944e-05    5.005132e-07
  0.017000    4.65372     3.500000        0.280704        0.282149        0.0001176102    5.553287e-05    4.635752e-07
  0.018000    4.92747     3.500000        0.281285        0.282731        0.000117437     5.070908e-05    4.32064e-07
  0.019000    5.20122     3.500000        0.281825        0.283273        0.0001172512    4.653353e-05    4.049035e-07
  0.020000    5.47497     3.500000        0.282331        0.283781        0.0001170785    4.288798e-05    3.81311e-07
  0.020200    5.52972     3.500000        0.282429        0.283879        0.0001170488    4.221415e-05    3.769676e-07
  0.020400    5.58447     3.500000        0.282525        0.283975        0.0001170686    4.155696e-05    3.727261e-07
  0.020600    5.63922     3.500000        0.282620        0.284070        0.0001169684    4.091609e-05    3.685948e-07
  0.020800    5.69397     3.500000        0.282713        0.284164        0.0001169702    4.029085e-05    3.645762e-07
  0.021000    5.74872     3.500000        0.282805        0.284256        0.0001169053    3.968077e-05    3.606466e-07
  0.021200    5.80347     3.500000        0.282898        0.284349        0.0001169051    3.908543e-05    3.568193e-07
  0.021400    5.85822     3.500000        0.282988        0.284440        0.0001169542    3.850419e-05    3.530822e-07
  0.021600    5.91297     3.500000        0.283077        0.284529        0.0001168422    3.793636e-05    3.494448e-07
  0.021800    5.96772     3.500000        0.283166        0.284618        0.0001168159    3.738182e-05    3.458703e-07
  0.022000    6.02246     3.500000        0.283253        0.284706        0.0001168116    3.683999e-05    3.423968e-07
  0.022200    6.07721     3.500000        0.283340        0.284793        0.000116753     3.631052e-05    3.389967e-07
  0.022400    6.13196     3.500000        0.283425        0.284879        0.0001167924    3.579292e-05    3.356962e-07
  0.022600    6.18671     3.500000        0.283510        0.284963        0.0001167202    3.528688e-05    3.324582e-07
  0.022800    6.24146     3.500000        0.283594        0.285048        0.000116734     3.479203e-05    3.292884e-07
  0.023000    6.29621     3.500000        0.283677        0.285131        0.0001167506    3.430801e-05    3.26191e-07
  0.023200    6.35096     3.500000        0.283759        0.285213        0.0001167442    3.383448e-05    3.23168e-07
  0.023400    6.40571     3.500000        0.283840        0.285294        0.00011669      3.337101e-05    3.20209e-07
  0.023600    6.46046     3.500000        0.283920        0.285374        0.0001166299    3.291742e-05    3.17309e-07
  0.023800    6.51521     3.500000        0.283999        0.285454        0.0001165633    3.247341e-05    3.144757e-07
  0.024000    6.56996     3.500000        0.284078        0.285533        0.000116531     3.203856e-05    3.117e-07
  0.025000    6.84371     3.500000        0.284460        0.285916        0.0001163621    2.999429e-05    2.986643e-07
  0.026000    7.11746     3.500000        0.284825        0.286282        0.0001163689    2.814434e-05    2.868817e-07
  0.027000    7.39121     3.500000        0.285172        0.286630        0.000116272     2.646301e-05    2.761717e-07
  0.028000    7.66496     3.500000        0.285504        0.286964        0.0001161791    2.492905e-05    2.663903e-07
  0.029000    7.9387      3.500000        0.285824        0.287284        0.0001159083    2.352469e-05    2.574264e-07
  0.030000    8.21245     3.500000        0.286130        0.287592        0.0001159911    2.223459e-05    2.491586e-07
  0.031000    8.4862      3.500000        0.286424        0.287887        0.0001158019    2.104605e-05    2.415131e-07
  0.032000    8.75995     3.500000        0.286709        0.288172        0.0001157325    1.994798e-05    2.344189e-07
  0.033000    9.0337      3.500000        0.286982        0.288446        0.0001157433    1.893079e-05    2.278092e-07
  0.034000    9.30745     3.500000        0.287246        0.288711        0.0001157197    1.798637e-05    2.216257e-07
  0.035000    9.58119     3.500000        0.287503        0.288968        0.0001155554    1.710748e-05    2.158253e-07
  0.036000    9.85494     3.500000        0.287750        0.289216        0.0001154518    1.628787e-05    2.103654e-07
  0.037000    10.1287     3.500000        0.287990        0.289457        0.0001154669    1.552209e-05    2.05213e-07
  0.038000    10.4024     3.500000        0.288223        0.289690        0.0001153577    1.480529e-05    2.003294e-07
  0.039000    10.6762     3.500000        0.288449        0.289918        0.0001152978    1.413319e-05    1.957015e-07
  0.040000    10.9499     3.500000        0.288669        0.290138        0.0001152096    1.350202e-05    1.912971e-07
  0.005000    1.36874     4.000000        0.267436        0.268838        0.0001353632    0.0004504703    3.111166e-06
  0.006000    1.64249     4.000000        0.271139        0.272553        0.000128587     0.0003285545    2.31178e-06
  0.007000    1.91624     4.000000        0.273828        0.275251        0.0001250443    0.0002516784    1.793538e-06
  0.008000    2.18999     4.000000        0.275905        0.277334        0.0001229437    0.0002001848    1.442494e-06
  0.009000    2.46374     4.000000        0.277582        0.279017        0.0001215017    0.0001639576    1.194903e-06
  0.010000    2.73748     4.000000        0.278981        0.280420        0.0001205806    0.0001374279    1.01392e-06
  0.011000    3.01123     4.000000        0.280176        0.281619        0.0001198028    0.0001173499    8.774061e-07
  0.012000    3.28498     4.000000        0.281218        0.282664        0.000119287     0.0001017348    7.717342e-07
  0.013000    3.55873     4.000000        0.282139        0.283589        0.0001188891    8.930928e-05    6.880872e-07
  0.014000    3.83248     4.000000        0.282966        0.284417        0.0001184474    7.922807e-05    6.205897e-07
  0.015000    4.10623     4.000000        0.283714        0.285168        0.0001182355    7.091236e-05    5.652323e-07
  0.016000    4.37997     4.000000        0.284395        0.285851        0.0001178899    6.395338e-05    5.19143e-07
  0.017000    4.65372     4.000000        0.285023        0.286481        0.0001177375    5.805685e-05    4.802946e-07
  0.018000    4.92747     4.000000        0.285605        0.287065        0.0001175209    5.300557e-05    4.472046e-07
  0.019000    5.20122     4.000000        0.286145        0.287606        0.0001173202    4.863589e-05    4.187053e-07
  0.020000    5.47497     4.000000        0.286650        0.288113        0.0001171077    4.482351e-05    3.939571e-07
  0.020200    5.52972     4.000000        0.286747        0.288210        0.0001170098    4.411893e-05    3.893932e-07
  0.020400    5.58447     4.000000        0.286844        0.288307        0.000117184     4.343216e-05    3.849595e-07
  0.020600    5.63922     4.000000        0.286939        0.288403        0.0001170185    4.276246e-05    3.806306e-07
  0.020800    5.69397     4.000000        0.287032        0.288496        0.0001170552    4.210903e-05    3.764194e-07
  0.021000    5.74872     4.000000        0.287124        0.288589        0.0001169322    4.147168e-05    3.723016e-07
  0.021200    5.80347     4.000000        0.287216        0.288681        0.0001169595    4.084946e-05    3.682939e-07
  0.021400    5.85822     4.000000        0.287307        0.288772        0.0001168967    4.024228e-05    3.643839e-07
  0.021600    5.91297     4.000000        0.287396        0.288861        0.0001169364    3.964917e-05    3.605638e-07
  0.021800    5.96772     4.000000        0.287485        0.288950        0.0001168831    3.906998e-05    3.568403e-07
  0.022000    6.02246     4.000000        0.287572        0.289037        0.0001168599    3.850408e-05    3.532027e-07
  0.022200    6.07721     4.000000        0.287658        0.289124        0.0001168556    3.795118e-05    3.496509e-07
  0.022400    6.13196     4.000000        0.287744        0.289210        0.0001168643    3.741083e-05    3.461771e-07
  0.022600    6.18671     4.000000        0.287828        0.289294        0.0001168174    3.688242e-05    3.427996e-07
  0.022800    6.24146     4.000000        0.287912        0.289379        0.0001167278    3.636589e-05    3.394819e-07
  0.023000    6.29621     4.000000        0.287994        0.289462        0.0001167507    3.58606e-05     3.362473e-07
  0.023200    6.35096     4.000000        0.288076        0.289544        0.0001167438    3.53663e-05     3.330655e-07
  0.023400    6.40571     4.000000        0.288156        0.289624        0.0001167979    3.48826e-05     3.299792e-07
  0.023600    6.46046     4.000000        0.288238        0.289706        0.0001166908    3.440936e-05    3.269379e-07
  0.023800    6.51521     4.000000        0.288316        0.289784        0.0001166575    3.3946e-05      3.239834e-07
  0.024000    6.56996     4.000000        0.288395        0.289863        0.000116644     3.34923e-05     3.210967e-07
  0.025000    6.84371     4.000000        0.288776        0.290245        0.0001165139    3.135987e-05    3.074733e-07
  0.026000    7.11746     4.000000        0.289139        0.290609        0.0001164116    2.943074e-05    2.951698e-07
  0.027000    7.39121     4.000000        0.289486        0.290958        0.0001162013    2.767815e-05    2.839966e-07
  0.028000    7.66496     4.000000        0.289817        0.291290        0.0001162209    2.607966e-05    2.738189e-07
  0.029000    7.9387      4.000000        0.290136        0.291609        0.0001160905    2.46165e-05     2.644911e-07
  0.030000    8.21245     4.000000        0.290441        0.291915        0.0001159582    2.327283e-05    2.558878e-07
  0.031000    8.4862      4.000000        0.290734        0.292210        0.0001158479    2.20351e-05     2.47959e-07
  0.032000    8.75995     4.000000        0.291018        0.292494        0.0001158116    2.089181e-05    2.405968e-07
  0.033000    9.0337      4.000000        0.291290        0.292767        0.0001158349    1.983283e-05    2.337504e-07
  0.034000    9.30745     4.000000        0.291554        0.293032        0.0001156378    1.884977e-05    2.273467e-07
  0.035000    9.58119     4.000000        0.291808        0.293287        0.0001156228    1.793498e-05    2.213584e-07
  0.036000    9.85494     4.000000        0.292055        0.293535        0.0001155346    1.708196e-05    2.157229e-07
  0.037000    10.1287     4.000000        0.292294        0.293774        0.0001154109    1.628501e-05    2.104096e-07
  0.038000    10.4024     4.000000        0.292527        0.294007        0.000115429     1.553904e-05    2.053903e-07
  0.039000    10.6762     4.000000        0.292751        0.294233        0.0001153366    1.483955e-05    2.006286e-07
  0.040000    10.9499     4.000000        0.292969        0.294451        0.0001152904    1.418257e-05    1.961012e-07
  0.005000    1.36874     4.500000        0.271357        0.272772        0.0001365625    0.0004744987    3.273799e-06
  0.006000    1.64249     4.500000        0.275135        0.276562        0.0001294182    0.0003456918    2.430929e-06
  0.007000    1.91624     4.500000        0.277867        0.279303        0.0001254989    0.0002644633    1.883326e-06
  0.008000    2.18999     4.500000        0.279972        0.281415        0.0001232871    0.0002100936    1.512049e-06
  0.009000    2.46374     4.500000        0.281667        0.283115        0.0001218257    0.0001718806    1.250267e-06
  0.010000    2.73748     4.500000        0.283078        0.284530        0.0001208239    0.0001439296    1.059075e-06
  0.011000    3.01123     4.500000        0.284282        0.285738        0.0001200022    0.0001228006    9.150373e-07
  0.012000    3.28498     4.500000        0.285329        0.286788        0.0001194253    0.0001063859    8.03633e-07
  0.013000    3.55873     4.500000        0.286256        0.287718        0.0001189744    9.333811e-05    7.15556e-07
  0.014000    3.83248     4.500000        0.287084        0.288549        0.000118649     8.276239e-05    6.445229e-07
  0.015000    4.10623     4.500000        0.287834        0.289300        0.0001183202    7.404673e-05    5.863161e-07
  0.016000    4.37997     4.500000        0.288518        0.289986        0.0001179835    6.675965e-05    5.379233e-07
  0.017000    4.65372     4.500000        0.289146        0.290617        0.0001177439    6.058973e-05    4.971399e-07
  0.018000    4.92747     4.500000        0.289727        0.291200        0.0001176826    5.53081e-05     4.624356e-07
  0.019000    5.20122     4.500000        0.290268        0.291742        0.0001174088    5.074249e-05    4.325762e-07
  0.020000    5.47497     4.500000        0.290773        0.292249        0.0001172819    4.676161e-05    4.066699e-07
  0.020200    5.52972     4.500000        0.290871        0.292347        0.0001172309    4.602631e-05    4.018951e-07
  0.020400    5.58447     4.500000        0.290967        0.292443        0.0001172116    4.530952e-05    3.972451e-07
  0.020600    5.63922     4.500000        0.291062        0.292538        0.0001172281    4.461052e-05    3.927162e-07
  0.020800    5.69397     4.500000        0.291156        0.292632        0.000117174     4.392881e-05    3.883123e-07
  0.021000    5.74872     4.500000        0.291248        0.292725        0.0001171806    4.326375e-05    3.840014e-07
  0.021200    5.80347     4.500000        0.291339        0.292816        0.0001170718    4.261463e-05    3.798075e-07
  0.021400    5.85822     4.500000        0.291430        0.292907        0.0001169663    4.198121e-05    3.757162e-07
  0.021600    5.91297     4.500000        0.291518        0.292996        0.0001169415    4.136262e-05    3.717352e-07
  0.021800    5.96772     4.500000        0.291607        0.293085        0.0001170303    4.075862e-05    3.678304e-07
  0.022000    6.02246     4.500000        0.291694        0.293172        0.0001169174    4.016853e-05    3.640294e-07
  0.022200    6.07721     4.500000        0.291779        0.293258        0.0001169239    3.959198e-05    3.603138e-07
  0.022400    6.13196     4.500000        0.291866        0.293344        0.000116804     3.902863e-05    3.566864e-07
  0.022600    6.18671     4.500000        0.291951        0.293430        0.0001168557    3.847787e-05    3.531536e-07
  0.022800    6.24146     4.500000        0.292033        0.293513        0.0001169043    3.793925e-05    3.496952e-07
  0.023000    6.29621     4.500000        0.292116        0.293596        0.0001168854    3.741273e-05    3.463063e-07
  0.023200    6.35096     4.500000        0.292197        0.293677        0.0001168594    3.689745e-05    3.430003e-07
  0.023400    6.40571     4.500000        0.292278        0.293758        0.0001168369    3.639345e-05    3.397668e-07
  0.023600    6.46046     4.500000        0.292358        0.293838        0.0001167144    3.590032e-05    3.366053e-07
  0.023800    6.51521     4.500000        0.292437        0.293918        0.0001166629    3.541748e-05    3.335144e-07
  0.024000    6.56996     4.500000        0.292516        0.293996        0.0001166658    3.494489e-05    3.304839e-07
  0.025000    6.84371     4.500000        0.292896        0.294377        0.000116609     3.272366e-05    3.162838e-07
  0.026000    7.11746     4.500000        0.293258        0.294741        0.000116496     3.071512e-05    3.034571e-07
  0.027000    7.39121     4.500000        0.293604        0.295087        0.0001163561    2.889086e-05    2.918241e-07
  0.028000    7.66496     4.500000        0.293935        0.295420        0.0001162135    2.722764e-05    2.812244e-07
  0.029000    7.9387      4.500000        0.294252        0.295738        0.0001161164    2.570561e-05    2.71517e-07
  0.030000    8.21245     4.500000        0.294556        0.296043        0.0001160319    2.430822e-05    2.625974e-07
  0.031000    8.4862      4.500000        0.294849        0.296336        0.0001159535    2.302125e-05    2.543623e-07
  0.032000    8.75995     4.500000        0.295131        0.296620        0.0001159271    2.183265e-05    2.467337e-07
  0.033000    9.0337      4.500000        0.295403        0.296892        0.00011577      2.0732e-05      2.396476e-07
  0.034000    9.30745     4.500000        0.295665        0.297155        0.0001158074    1.971026e-05    2.330269e-07
  0.035000    9.58119     4.500000        0.295919        0.297409        0.0001156525    1.875959e-05    2.268381e-07
  0.036000    9.85494     4.500000        0.296164        0.297656        0.0001156098    1.787322e-05    2.210205e-07
  0.037000    10.1287     4.500000        0.296403        0.297895        0.0001155437    1.704511e-05    2.155464e-07
  0.038000    10.4024     4.500000        0.296633        0.298126        0.0001154746    1.627001e-05    2.103745e-07
  0.039000    10.6762     4.500000        0.296857        0.298350        0.0001152569    1.554327e-05    2.054789e-07
  0.040000    10.9499     4.500000        0.297074        0.298568        0.0001153042    1.486067e-05    2.008341e-07
  0.005000    1.36874     5.000000        0.275099        0.276526        0.0001376977    0.0004988898    3.438677e-06
  0.006000    1.64249     5.000000        0.278950        0.280389        0.0001300113    0.0003630903    2.552165e-06
  0.007000    1.91624     5.000000        0.281727        0.283175        0.0001260138    0.0002774365    1.974591e-06
  0.008000    2.18999     5.000000        0.283860        0.285314        0.0001235267    0.000220136     1.582954e-06
  0.009000    2.46374     5.000000        0.285572        0.287032        0.0001220243    0.0001799014    1.306651e-06
  0.010000    2.73748     5.000000        0.286996        0.288460        0.0001209587    0.0001505024    1.104955e-06
  0.011000    3.01123     5.000000        0.288208        0.289675        0.000120253     0.0001283039    9.531855e-07
  0.012000    3.28498     5.000000        0.289261        0.290732        0.0001195643    0.0001110765    8.359517e-07
  0.013000    3.55873     5.000000        0.290191        0.291665        0.0001190578    9.739652e-05    7.433092e-07
  0.014000    3.83248     5.000000        0.291023        0.292499        0.0001186952    8.631909e-05    6.686736e-07
  0.015000    4.10623     5.000000        0.291774        0.293253        0.0001184114    7.719824e-05    6.075956e-07
  0.016000    4.37997     5.000000        0.292459        0.293940        0.0001181192    6.957844e-05    5.568431e-07
  0.017000    4.65372     5.000000        0.293089        0.294571        0.0001178654    6.313203e-05    5.141287e-07
  0.018000    4.92747     5.000000        0.293670        0.295154        0.0001177177    5.761754e-05    4.777771e-07
