3.756504873483038076e-02,1.000016153839335287e+00,1.000016054866094795e+00,1.000016002960634198e+00,1.000016002960597339e+00,2.207737248827664508e-04,-8.819027019768554965e-08
3.808810728199021889e-02,1.000016611121625543e+00,1.000016505257169896e+00,1.000016449753844627e+00,1.000016449753795111e+00,2.268933494224268223e-04,-9.333567752012328356e-08
3.861844893546752255e-02,1.000017081456196832e+00,1.000016968223417457e+00,1.000016908875100308e+00,1.000016908875039690e+00,2.331762403544507299e-04,-9.871732409294509125e-08
3.915617510577920624e-02,1.000017565227654837e+00,1.000017444109827736e+00,1.000017380649102394e+00,1.000017380649031340e+00,2.396265397770828119e-04,-1.043444206594301704e-07
3.970138861548974663e-02,1.000018062832301879e+00,1.000017933270665571e+00,1.000017865408596274e+00,1.000017865408509232e+00,2.462484816229947590e-04,-1.102265274610658707e-07
4.025419371887275360e-02,1.000018574693414708e+00,1.000018436060637894e+00,1.000018363473560434e+00,1.000018363473446303e+00,2.530309177541659117e-04,-1.163677268989360414e-07
4.081469612184613488e-02,1.000019101240333219e+00,1.000018952848101828e+00,1.000018875181346356e+00,1.000018875181208244e+00,2.599998081528013681e-04,-1.227749764076691008e-07
4.138300300218482330e-02,1.000019642903341222e+00,1.000019484018677129e+00,1.000019400894644139e+00,1.000019400894475829e+00,2.671515337825847332e-04,-1.294602809398526233e-07
4.195922303001520248e-02,1.000020200133522330e+00,1.000020029963664792e+00,1.000019940974277377e+00,1.000019940974068655e+00,2.744905753313038751e-04,-1.364330930453405699e-07
4.254346638859458213e-02,1.000020773392102713e+00,1.000020591086271837e+00,1.000020495794041064e+00,1.000020495793781050e+00,2.820322404200625876e-04,-1.437019045980036935e-07
4.313584479538017796e-02,1.000021363138243524e+00,1.000021167806992350e+00,1.000021065755575478e+00,1.000021065755253291e+00,2.897678038414839554e-04,-1.512701156558549087e-07
4.373647152339139171e-02,1.000021969873184480e+00,1.000021760546222271e+00,1.000021651237799070e+00,1.000021651237405163e+00,2.977066712092160954e-04,-1.591503577813568882e-07
4.434546142286970027e-02,1.000022594102706108e+00,1.000022369739900885e+00,1.000022252641248111e+00,1.000022252640765386e+00,3.058538921376727920e-04,-1.673520413358886572e-07
4.496293094323990103e-02,1.000023236345517041e+00,1.000022995836853168e+00,1.000022870379355888e+00,1.000022870378762141e+00,3.142319442604518871e-04,-1.758848673372170879e-07
4.558899815537724443e-02,1.000023897074634016e+00,1.000023639328560865e+00,1.000023504953534870e+00,1.000023504952805009e+00,3.228418895184028727e-04,-1.847600159532447606e-07
4.622378277418471432e-02,1.000024576863628223e+00,1.000024300676803035e+00,1.000024156768763772e+00,1.000024156767873151e+00,3.316731608007603962e-04,-1.939872499301387165e-07
4.686740618148458465e-02,1.000025276272059838e+00,1.000024980371351457e+00,1.000024826279595880e+00,1.000024826278503864e+00,3.407402588845632758e-04,-2.035772029840288155e-07
4.751999144922861018e-02,1.000025995869906703e+00,1.000025678918517791e+00,1.000025513960139500e+00,1.000025513958808121e+00,3.500715448660635391e-04,-2.135411791837071860e-07
4.818166336303167374e-02,1.000026736193226018e+00,1.000026396864829747e+00,1.000026220361512230e+00,1.000026220359884199e+00,3.596547776871821173e-04,-2.238938546783586503e-07
4.885254844603290764e-02,1.000027497868796855e+00,1.000027134732845324e+00,1.000026945953919943e+00,1.000026945951934199e+00,3.694948143323446084e-04,-2.346458075619395345e-07
4.953277498308901461e-02,1.000028281514386164e+00,1.000027893073672347e+00,1.000027691254754103e+00,1.000027691252336703e+00,3.796023694666752872e-04,-2.458095587076769561e-07
5.022247304530466638e-02,1.000029087765056390e+00,1.000028672454031708e+00,1.000028456795536203e+00,1.000028456792596110e+00,3.899856859241455269e-04,-2.573973030273180029e-07
5.092177451490434437e-02,1.000029917273813851e+00,1.000029473456599538e+00,1.000029243122208866e+00,1.000029243118629951e+00,4.006507862652821110e-04,-2.694209966236371656e-07
5.163081311045049360e-02,1.000030770714433137e+00,1.000030296679025543e+00,1.000030050794197489e+00,1.000030050789848968e+00,4.116056542749365298e-04,-2.818945228355573818e-07
5.234972441241275004e-02,1.000031648779672544e+00,1.000031142735820389e+00,1.000030880386122867e+00,1.000030880380849085e+00,4.228350283628128981e-04,-2.948314828943310317e-07
5.307864588909341763e-02,1.000032552602861280e+00,1.000032012002110893e+00,1.000031731957058634e+00,1.000031731950368652e+00,4.340050657083294595e-04,-3.082099881979161182e-07
5.381771692291371229e-02,1.000033483154735947e+00,1.000032905001133399e+00,1.000032605802956942e+00,1.000032605794659135e+00,4.456035000318009950e-04,-3.220332877029719043e-07
5.456707883706606727e-02,1.000034440962256355e+00,1.000033822563763497e+00,1.000033502821072950e+00,1.000033502810966812e+00,4.575790385222057747e-04,-3.363215008711506471e-07
5.532687492253759304e-02,1.000035426812536876e+00,1.000034765354488320e+00,1.000034423643038517e+00,1.000034423630803859e+00,4.698744344683533918e-04,-3.510877890633423704e-07
5.609725046550988886e-02,1.000036441534275289e+00,1.000035734052346248e+00,1.000035368890211718e+00,1.000035368875416664e+00,4.824799986031135164e-04,-3.663441884294016404e-07
5.687835277514020210e-02,1.000037486078140692e+00,1.000036729308941386e+00,1.000036339074441116e+00,1.000036339056514789e+00,4.953346093394502599e-04,-3.820939328269545854e-07
5.767033121172942395e-02,1.000038561323267405e+00,1.000037751848578793e+00,1.000037334842956316e+00,1.000037334821244572e+00,5.086005909056447302e-04,-3.983494272219445520e-07
